comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
25589,Mohon maaf PDAM di bendul merisi gang besar selatan RW. 6 (surabaya selatan) beberapa hari ini hanya nyala di malam hari.. Setelahnya mampett.. Sedangkan terkhusus hari ini justru tidak menyala sama sekali dari pagi sampe sekarang. . Imbas pemasangan gorong²,sedangkan terkhusus tidak menyala sekali pagi sampai sekarang . . imbas pemasangan gorong-gorong,sedang khusus tidak nyala sekali pagi sampai sekarang . . imbas pasang gorong-gorong,Air Tidak Mengalir,Pemasangan,0.49256948832005
25605,Air di bendul merisi wonocolo tidak menyala lagi  dan pagi sampai sore kluar airnya kecil tolong perbaikannya saya bayar tidak pernah telat tapi mendapatkan air yg tidak maksimal sudah sering complain di CIS tanggapan kurang tolong diperbaiki,air bendul merisi wonocolo tidak menyala pagi sampai sore keluar air kecil bayar tidak terlambat,air bendul risi wonocolo tidak nyala pagi sampai sore keluar air kecil bayar tidak lambat,Air Tidak Mengalir,Pelayanan,0.34375519820475847
25605,Air di bendul merisi wonocolo tidak menyala lagi  dan pagi sampai sore kluar airnya kecil tolong perbaikannya saya bayar tidak pernah telat tapi mendapatkan air yg tidak maksimal sudah sering complain di CIS tanggapan kurang tolong diperbaiki,tapi mendapatkan air tidak maksimal sudah komplain cis tanggapan perbaiki,tapi dapat air tidak maksimal sudah komplain cis tanggap baik,Pelayanan,Air Tidak Mengalir,0.428164280493503
25607,Pak kapan petugasnya masuk buat benerin pipa di jalan mojo kidul... kami sudah 2 hari ini tidak ada mengalir air bersih harus ngangsu tunggu air bersih datang... rumah saya di belakang harus mondar mandir perjuangan... bulan mei 😢😢😢😢tapi berjuang,kapan petugas masuk perbaiki pipa jalan mojo kidul . sudah tidak ada mengalir air bersih harus mengangsu tunggu air bersih datang . rumah belakang harus modar mandir perjuangan . mei,kapan tugas masuk baik pipa jalan mojo kidul . sudah tidak ada alir air bersih harus angsu tunggu air bersih datang . rumah belakang harus modar mandir juang . mei,Air Tidak Mengalir,Lainnya,0.28880760200012845
25627,@pdamsuryasembada tapi ada 1 band yg lolos durasi jinggle PDAMnya itu 2menit lebih kenapa lolos kan seharusnya gugur otomatis sesuaicaturan yg diberikan. Peserta yang tidak sesuai aturan tidak akan dinilai,akan nilai,akan nilai,Lainnya,Pelayanan,0.5938674426380564
25630,@pdamsuryasembada lipsing pengurangan point brp kak? Krn ada yg lipsing,karena ada,karena ada,Lainnya,Air Tidak Mengalir,0.5699946531351308
25642,"@pdamsuryasembada ini bukan saran ini protes malunlohbsekelas walikota yg selalu memgusungbkejujuran ternyata eventnya tidak jujur, tidak fair. Padahal cak Eri Cahyadi selalu mengkapanyekan kejujuran dan kebersihan",padahal kak selalu kampanye kejujuran kebersihan,padahal kak selalu kampanye jujur bersih,Lainnya,Harga,0.32826700687786076
25686,@pdamsuryasembada air tdk mati total min... tp cm smpai depan (di meteran) dan kecil sekali smpe jam 19:47 masih nampung air.,tapi sampai meter kecil sekali sampai jam menampung air .,tapi sampai meter kecil sekali sampai jam tampung air .,Lainnya,Pelayanan,0.5350847142574541
25688,@pdamsuryasembada Alhamdulillah akhrnya air sdh menyala.. good job segera membereskan mslh dan slalu update prkmbgn. akhrnya bs tenang krn air sdh menyala kmbali. 😊🙏,alhamdulillah air sudah menyala . bagus kerja membereskan selalu pembaruan perkembangan . tenang,alhamdulillah air sudah nyala . bagus kerja beres selalu baru kembang . tenang,Air Tidak Mengalir,Lainnya,0.3904586464209231
25688,@pdamsuryasembada Alhamdulillah akhrnya air sdh menyala.. good job segera membereskan mslh dan slalu update prkmbgn. akhrnya bs tenang krn air sdh menyala kmbali. 😊🙏,karena air sudah menyala .,karena air sudah nyala .,Lainnya,Air Tidak Mengalir,0.5742096088510982
25732,"Trimakasih Gus Eri Cahyadi, Alhamdulillah Wilayah Wonosari Lor Baru Sudah Ter Realisasi Terkait Pemasangan Box Culvert, Tetapi Sayang Sekali Gus Eri,,, Terkait Pengerjaan Box Culvert Di Wilayah Wonosari Lor Baru Kel. Wono Kusumo Tdk Sesuai Yg Di Harapkan Masyrakat Setempat, Karna Kurangnya Pengawasan Dr Pihak PU, LPMK, & Yg Lainya,,,, Sehingga Pengerjaan Itu Amburadul & Tdk Sesuai SOP, Mohon Untuk Di Sidak Gus Eri Mator Sembah Nuwon","terima kasih gus , alhamdulillah wilayah wonosari lor baru sudah ter realisasi terkait pemasangan kotak culvert ,","terima kasih gus , alhamdulillah wilayah wonosari lor baru sudah ter realisasi kait pasang kotak culvert ,",Lainnya,Pemasangan,0.3218681410448115
25732,"Trimakasih Gus Eri Cahyadi, Alhamdulillah Wilayah Wonosari Lor Baru Sudah Ter Realisasi Terkait Pemasangan Box Culvert, Tetapi Sayang Sekali Gus Eri,,, Terkait Pengerjaan Box Culvert Di Wilayah Wonosari Lor Baru Kel. Wono Kusumo Tdk Sesuai Yg Di Harapkan Masyrakat Setempat, Karna Kurangnya Pengawasan Dr Pihak PU, LPMK, & Yg Lainya,,,, Sehingga Pengerjaan Itu Amburadul & Tdk Sesuai SOP, Mohon Untuk Di Sidak Gus Eri Mator Sembah Nuwon","tetapi sayang sekali gus , terkait pengerjaan kotak culvert wilayah wonosari lor baru kelurahan . wono kusumo tidak harap masyarakat ,","tetapi sayang sekali gus , kait kerja kotak culvert wilayah wonosari lor baru lurah . wono sumo tidak harap masyarakat ,",Lainnya,Air Tidak Mengalir,0.433293641606976
25740,"@b.arij_azizah nah iku nebang pohon besar, nek mari gak onok penghijauan maneh. Nang Raya Manukan Lor yo koyok ngono saiki, dalane ketok ombwo tp penghijauan gak ketok blas. Sedih rasane gak onok penghijauan blas... Piye cak @ericahyadi_",". arij azizah tebang pohon besar , mari tidak ada penghijauan . raya manukan lor sekarang , jalannya ketok",". arij azizah tebang pohon besar , mari tidak ada hijau . raya manuk lor sekarang , jalan ketok",Lainnya,Air Tidak Mengalir,0.32710115499824893
25740,"@b.arij_azizah nah iku nebang pohon besar, nek mari gak onok penghijauan maneh. Nang Raya Manukan Lor yo koyok ngono saiki, dalane ketok ombwo tp penghijauan gak ketok blas. Sedih rasane gak onok penghijauan blas... Piye cak @ericahyadi_",tapi penghijauan tidak ketok sama sekali . sedih tidak ada penghijauan sama sekali . kak,tapi hijau tidak ketok sama sekali . sedih tidak ada hijau sama sekali . kak,Lainnya,Pelayanan,0.4709377617514767
25741,Goro2 di besarin tapi pembuangan e ga ada. Ya tetep hujan deras cokume air besar akhire meluap..yg utama di pikir adalah pembuangan harus kemana..insya allah aman de banjir jika pembiangan lancar itu satan,karena besar,karena besar,Lainnya,Pemasangan,0.35839991561738416
25744,"@ririnkurniasari_real sama kak di HR. Muhammad pun begitu yg awalnya baik"" saja sekarang digali lagi buat gorong"" padahal sudah g banjir seharusnya sih dibersihkan saja gorong"" yg sudah ada trotoar yg udh bagus"" dirusak lagi akhirnya bikin macet wes jalan g lebar malah macet parah sekarang",padahal sudah ga banjir sih bersih gorong-gorong sudah ada trotoar sudah bagus rusak bikin macet sudah jalan ga lebar macet parah sekarang,padahal sudah ga banjir sih bersih gorong-gorong sudah ada trotoar sudah bagus rusak bikin macet sudah jalan ga lebar macet parah sekarang,Lainnya,Air Tidak Mengalir,0.34856491587011174
25749,"Pak pengerjaan gorong2 it jgn serentak harus ada pembagian wilayah, ini jg berpengaruh pada perekonomian warga, toko tutup karena ada galian, usaha laundry mati ga ada pemasukan, seharusnya dikaji ulang harus punya strategi , ini warga yg dirugikan terutama secara materi, lek perkoro debu masih bisa kita bersihkan, kl sdh menyangkut perekonomian kita rugi, ga ada pemasukan","pengerjaan gorong-gorong it serentak harus ada pembagian wilayah , berpengaruh perekonomian warga , toko tutup","kerja gorong-gorong it serentak harus ada bagi wilayah , pengaruh ekonomi warga , toko tutup",Lainnya,Air Tidak Mengalir,0.45053536819903034
25775,"Banyak pekerjaan gorong2, Tp setelah itu jalan nya banyak yg rusak 🥴","banyak pekerjaan gorong-gorong ,","banyak kerja gorong-gorong ,",Lainnya,Air Tidak Mengalir,0.6663419766732985
25782,Gas en kabeh pak garap gorong gorong..ben mangkrak kabeh dalan sak suroboyo...sakjane satu wilayah mari trus ganti wilayah lain e ga dikebut kabeh tp podo mbari dipasang gorong gorong e ga diselesaikan sampe tuntas dhisik wes ganti wilayah liyo dibongkar...hadehh,gas en garap gorong-gorong gorong-gorong . mangkrak jalan surabaya . wilayah mari,gas en garap gorong-gorong gorong-gorong . mangkrak jalan surabaya . wilayah mari,Lainnya,Kebocoran,0.7475809079426308
25798,Kata2 seorang politikus.... Izinkan saya untuk memimpin utk masa yg akan datang,akan datang,akan datang,Lainnya,Pelayanan,0.6938808478191603
25938,Nggilani rii eri.. bu Risma ae gak tau ngemis pujian tapi kabeh ngakoni kinerjane,jijik . bu aja tidak mengemis pujian,jijik . bu aja tidak emis puji,Lainnya,Air Tidak Mengalir,0.3141773573994029
25945,@pdamsuryasembada lokasi rumah saya di jl. Raya Mulyorejo nya bukan di Mulyorejo tengah.. tapi apa imbas nya sampai ke seluruh area Mulyorejo ?,lokasi rumah jalan . raya mulyorejo nya bukan mulyorejo .,lokasi rumah jalan . raya mulyorejo nya bukan mulyorejo .,Lainnya,Air Tidak Mengalir,0.5956541338784281
25945,@pdamsuryasembada lokasi rumah saya di jl. Raya Mulyorejo nya bukan di Mulyorejo tengah.. tapi apa imbas nya sampai ke seluruh area Mulyorejo ?,tapi imbas nya sampai area mulyorejo ?,tapi imbas nya sampai area mulyorejo ?,Lainnya,Air Tidak Mengalir,0.3974990643452501
26031,"Min Daerah Wiyung Juga air gak keluar"",... Tandon air ku habis... Masak dari jam 11 smpek jam 1 kok gak ngisi sama Sekali ... Trus kalau sore mulai jam 5 air sudah gak keluar yg d stop kran bawah 🙈🙈","admin daerah wiyung air tidak keluar , . tandon air ku habis . masak jam sampai jam tidak mengisi sekali .","admin daerah wiyung air tidak keluar , . tandon air ku habis . masak jam sampai jam tidak isi sekali .",Air Tidak Mengalir,Air Kotor/Bau,0.45555953196208904
26035,@fitriasahira81 coba RT suruh telpon kantor PDAM minta bantuan air gratis. Rumhku manyar jaya sdh kena 2x gara2 ada pemasangan box culvert tp kena pipanya jd bocor 2x,coba suruh telepon kantor pdam bantuan air gratis . rumah manyar jaya sudah kena gara ada pemasangan kotak culvert,coba suruh telepon kantor pdam bantu air gratis . rumah manyar jaya sudah kena gara ada pasang kotak culvert,Lainnya,Harga,0.5796159124280391
26067,"Sama pak...air yang selalu di butuhkan selalu mampet,apa sudah kembali ke setelan awal setelah lebaran...dan kita selalu begadang setiap malam utk mengisi bak² air,,,,kalo telat bayar langsung putus!!tapi kita yg selalu rajin bayar malah tdk mendapatkan fasilitas yg memadai ...ayo pak...perbaiki dong kinerjanya...#daerah jagalan",". air selalu butuh` selalu mampat , sudah setelan awal lebaran . selalu begadang malam mengisi bak air , terlambat bayar putus !",". air selalu butuh  selalu mampat , sudah setel awal lebaran . selalu begadang malam isi bak air , lambat bayar putus !",Air Tidak Mengalir,Lainnya,0.4268049368117388
26067,"Sama pak...air yang selalu di butuhkan selalu mampet,apa sudah kembali ke setelan awal setelah lebaran...dan kita selalu begadang setiap malam utk mengisi bak² air,,,,kalo telat bayar langsung putus!!tapi kita yg selalu rajin bayar malah tdk mendapatkan fasilitas yg memadai ...ayo pak...perbaiki dong kinerjanya...#daerah jagalan",tapi selalu rajin bayar tidak mendapatkan fasilitas memadai . ayo . kinerja . jagalan,tapi selalu rajin bayar tidak dapat fasilitas pada . ayo . kerja . jagal,Harga,Air Tidak Mengalir,0.3624790485158505
26128,"@pdamsuryasembada saya sudah berkali"" hub katanya mau ada petugas yg datang tp mana enggak ada udah 4 hari loh min ga murup yopo seh",tapi tidak ada sudah loh admin ga nyala seh,tapi tidak ada sudah loh admin ga nyala seh,Air Tidak Mengalir,Lainnya,0.3397533762132228
26158,"Min, ini petemon gang 3 mati lagi? Normal baru 2 hari sdh mati lagi. Kalaupun normal, jam 5-8, maghrib - 19.00 selalu mati. Ternyata jam puncak.. Gmn ini, bukan jam puncak yg dipermasalahkan… tp gmn caranya air bisa nyala meski jam puncak. 2024 hidup di kota kyk di desa. Pak @ericahyadi_ knp proyek gorong2 malah membuat seperti ini? Saya jualan butuh air, nggak bisa jualan ga ada air, mau dibayar pakai apa pdam nya? Meresahkan :(","tapi caranya air hidup jam puncak . hidup kota desa . proyek gorong-gorong membuat ? jualan butuh air , tidak jualan ga ada air , bayar pakai pdam nya ? meresahkan","tapi cara air hidup jam puncak . hidup kota desa . proyek gorong-gorong buat ? jual butuh air , tidak jual ga ada air , bayar pakai pdam nya ? resah",Air Tidak Mengalir,Kebocoran,0.3495550823705905
26169,e blok goblok aku mbayar gak tau telat tapi banyu mu mati wes ape seminggu niate yaopo se cok jancok,tapi air mu mati sudah seminggu niat cok jancok,tapi air mu mati sudah minggu niat cok jancok,Air Tidak Mengalir,Lainnya,0.3385361939882809
26178,"Gimana mau nampung,,waktunya orang gak pada pake airnya keruh kadang bau juga... Kalo waktunya orang make emang bersih tapi kecil... Coba bebenah lagi lah,,minus banget kinerjanya","menampung , tidak pakai air keruh kadang bau . pakai bersih","tampung , tidak pakai air keruh kadang bau . pakai bersih",Air Kotor/Bau,Air Tidak Mengalir,0.3747613312171061
26178,"Gimana mau nampung,,waktunya orang gak pada pake airnya keruh kadang bau juga... Kalo waktunya orang make emang bersih tapi kecil... Coba bebenah lagi lah,,minus banget kinerjanya","tapi kecil . coba bebenah , minus sekali kinerja","tapi kecil . coba bebenah , minus sekali kerja",Pelayanan,Air Tidak Mengalir,0.5238630769250038
26191,@ceenuril sy ddtgi td mlm..tp Krn jam segitu Uda tdr Krn sakit.  Smoga besuk ada pembenahan. Dan perubahan.,datang malam .,datang malam .,Pelayanan,Air Tidak Mengalir,0.5854273808075878
26191,@ceenuril sy ddtgi td mlm..tp Krn jam segitu Uda tdr Krn sakit.  Smoga besuk ada pembenahan. Dan perubahan.,karena jam segitu sudah tidur,karena jam segitu sudah tidur,Lainnya,Air Tidak Mengalir,0.6466808900791821
26192,"Iki maksude yo opo sedino bleng banyu gak meru blas Dukuh pakis, Pradah Kalikendal kape ados gak isok, di kongkon mbayar ben ulan tapi pelayanan  gak masok blas",tapi pelayanan tidak sama sekali,tapi layan tidak sama sekali,Pelayanan,Lainnya,0.5167537237289751
26196,"@pdamsuryasembada sy harus kumpulkan 5 warga untuk bantuannya, sedangkan tetangga2 pakai sumur, termasuk bu RT.  Terus sy bisa gimana ya?  @pdamsuryasembada","sedangkan tetangga pakai sumur , bu . ?","sedang tetangga pakai sumur , bu . ?",Lainnya,Air Tidak Mengalir,0.36977414003724063
26238,"Didaerah keputih timur kenapa air baunya nyir .. warna air kuning, untuk cuci baju di dalam mesin cuci malah baju kotor semua,, kami membayar setiap bulan tidak pernah telat tapi kenapa mendapatkan air yg seperti ini, sudah lapor ke petugas air di kampung tapi respon biasa saja .. kami butuh air bersih bukan seperti air sungai kotor gini","daerah keputih timur air bau . warna air kuning , cuci baju dalam mesin cuci baju kotor , membayar tidak terlambat","daerah putih timur air bau . warna air kuning , cuci baju dalam mesin cuci baju kotor , bayar tidak lambat",Air Kotor/Bau,Air Tidak Mengalir,0.3944826923704297
26238,"Didaerah keputih timur kenapa air baunya nyir .. warna air kuning, untuk cuci baju di dalam mesin cuci malah baju kotor semua,, kami membayar setiap bulan tidak pernah telat tapi kenapa mendapatkan air yg seperti ini, sudah lapor ke petugas air di kampung tapi respon biasa saja .. kami butuh air bersih bukan seperti air sungai kotor gini",tapi respon . butuh air bersih bukan air sungai kotor gini,tapi respon . butuh air bersih bukan air sungai kotor gin,Air Kotor/Bau,Air Tidak Mengalir,0.3461198455237141
26251,"Meteran saya buram dan berembun 1,5 bln yg lalu sudah laporan dan sdh ada yg survey tp sampe sekarang blm di diganti² dan tagihan saya tiba² naik 2x lipat.. lalu saya laporan lagi seminggu yg lalu tp sampe sekarang blm ada petugas yg ganti.. mohon segera di tindak lanjuti karena ini sangat merugikan pelanggan karena tagihan membengkak",lalu laporan seminggu,lalu lapor minggu,Pelayanan,Lainnya,0.3837858818667482
26251,"Meteran saya buram dan berembun 1,5 bln yg lalu sudah laporan dan sdh ada yg survey tp sampe sekarang blm di diganti² dan tagihan saya tiba² naik 2x lipat.. lalu saya laporan lagi seminggu yg lalu tp sampe sekarang blm ada petugas yg ganti.. mohon segera di tindak lanjuti karena ini sangat merugikan pelanggan karena tagihan membengkak",karena sangat merugikan pelanggan,karena sangat rugi langgan,Pelayanan,Lainnya,0.3048104377597487
26276,"@bagus_whs ya Allah bener banget, padahal jarang gunakan pdam tapi tagihan membengkak","allah benar sekali ,","allah benar sekali ,",Lainnya,Harga,0.87645089945469
26302,"@pdamsuryasembada tadi pagi kran paling depan smpt ngalir sebentar, br dpt sdkt krn harus nunggu airnya kecil & hrs angkat dr depan rmh eh skrg malah mati pet yg kran plg depan pun. Jadi kpn normalisasinya, Min? 😢","pagi keran paling mengalir sebentar , baru sedikit","pagi keran paling alir sebentar , baru sedikit",Air Tidak Mengalir,Lainnya,0.2662470817631055
26302,"@pdamsuryasembada tadi pagi kran paling depan smpt ngalir sebentar, br dpt sdkt krn harus nunggu airnya kecil & hrs angkat dr depan rmh eh skrg malah mati pet yg kran plg depan pun. Jadi kpn normalisasinya, Min? 😢","karena harus tunggu air kecil harus angkat rumah eh sekarang mati pet keran paling . kapan normalisasi , admin ?","karena harus tunggu air kecil harus angkat rumah eh sekarang mati pet keran paling . kapan normalisasi , admin ?",Air Tidak Mengalir,Lainnya,0.3590958794102009
26315,@pdamsuryasembada saya sudah dm tp gak dijawab nangis banget kan 😂😂,tapi tidak jawab menangis sekali kan,tapi tidak jawab menang sekali kan,Pelayanan,Lainnya,0.5194866977594303
