comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
27252,"Halo kak admin, meteran pdam di rumah kami volumenya kecil sekali ...
Itu kenapa ya? Lalu untuk menyalakan air dari meteran butuh diputer beberapa kai baru keluar. Tidak bisa sekali putar. Mohon dibantu...","halo kakak admin , meter pdam rumah volume kecil sekali . ?","['halo', 'kakak', 'admin', ',', 'meter', 'pdam', 'rumah', 'volume', 'kecil', 'sekali', '.', '?']","halo kakak admin , meter pdam rumah volume kecil sekali . ?",Meteran (Macet/Bermasalah),Lainnya,0.41803191064144174
27252,"Halo kak admin, meteran pdam di rumah kami volumenya kecil sekali ...
Itu kenapa ya? Lalu untuk menyalakan air dari meteran butuh diputer beberapa kai baru keluar. Tidak bisa sekali putar. Mohon dibantu...",lalu menyalakan air meter butuh putar baru keluar . tidak sekali putar . mohon bantu .,"['lalu', 'menyalakan', 'air', 'meter', 'butuh', 'putar', 'baru', 'keluar', '.', 'tidak', 'sekali', 'putar', '.', 'mohon', 'bantu', '.']",lalu nyala air meter butuh putar baru keluar . tidak sekali putar . mohon bantu .,Meteran (Macet/Bermasalah),Lainnya,0.29995955388043366
27283,Saya baru pasang bulan lalu sudah membayar tagihan pertama. Kenapa tagihan sekarang jadi mahal bngt ya ? Padahal ngidupin air dan sanyo sehari sekali dan itu pun gak lama ngidupin nya? Tagihan pertama 30 an skrg jadi 97rb ?,baru pasang,"['baru', 'pasang']",baru pasang,Pemasangan,Pemasangan,0.47811722692488184
27283,Saya baru pasang bulan lalu sudah membayar tagihan pertama. Kenapa tagihan sekarang jadi mahal bngt ya ? Padahal ngidupin air dan sanyo sehari sekali dan itu pun gak lama ngidupin nya? Tagihan pertama 30 an skrg jadi 97rb ?,lalu sudah membayar tagihan . tagihan sekarang mahal sangat ?,"['lalu', 'sudah', 'membayar', 'tagihan', '.', 'tagihan', 'sekarang', 'mahal', 'sangat', '?']",lalu sudah bayar tagih . tagih sekarang mahal sangat ?,Harga,Pelayanan,0.4835636137430729
27283,Saya baru pasang bulan lalu sudah membayar tagihan pertama. Kenapa tagihan sekarang jadi mahal bngt ya ? Padahal ngidupin air dan sanyo sehari sekali dan itu pun gak lama ngidupin nya? Tagihan pertama 30 an skrg jadi 97rb ?,padahal hidup air pompa air sehari sekali tidak lama hidup nya ? tagihan sekarang ?,"['padahal', 'hidup', 'air', 'pompa', 'air', 'sehari', 'sekali', 'tidak', 'lama', 'hidup', 'nya', '?', 'tagihan', 'sekarang', '?']",padahal hidup air pompa air hari sekali tidak lama hidup nya ? tagih sekarang ?,Pemakaian,Air Tidak Mengalir,0.30355499221614646
27287,Pdhl rumah tangga tagihan sy 2 bulan naik drastis sjak pergantian meteran 🤦  bulan ni mlh makin naik jd 156rb...pdhl sy tiap bulan catat meteran / pun ngecek pemakaian mlalui apk CIS PDAM  @pdamsuryasembada,padahal rumah tangga tagihan naik drastis pergantian meter mlh naik .,"['padahal', 'rumah', 'tangga', 'tagihan', 'naik', 'drastis', 'pergantian', 'meter', 'mlh', 'naik', '.']",padahal rumah tangga tagih naik drastis ganti meter mlh naik .,Harga,Harga,0.5898408305832282
27287,Pdhl rumah tangga tagihan sy 2 bulan naik drastis sjak pergantian meteran 🤦  bulan ni mlh makin naik jd 156rb...pdhl sy tiap bulan catat meteran / pun ngecek pemakaian mlalui apk CIS PDAM  @pdamsuryasembada,padahal catat meter cek pemakaian melalui aplikasi cis pdam,"['padahal', 'catat', 'meter', 'cek', 'pemakaian', 'melalui', 'aplikasi', 'cis', 'pdam']",padahal catat meter cek pakai lalu aplikasi cis pdam,Pemakaian,Lainnya,0.5476651151511478
27312,Tambak Laban air mati nyala dari hari Senin trus keluar kecil sekali pak tolong di respon,tambak laban air mati hidup,"['tambak', 'laban', 'air', 'mati', 'hidup']",tambak lab air mati hidup,Air Tidak Mengalir,Lainnya,0.7346844450679461
27312,Tambak Laban air mati nyala dari hari Senin trus keluar kecil sekali pak tolong di respon,lalu keluar kecil sekali respon,"['lalu', 'keluar', 'kecil', 'sekali', 'respon']",lalu keluar kecil sekali respon,Air Tidak Mengalir,Air Tidak Mengalir,0.6733720966542698
27314,Hallo min kok rumah saya yg saya laporan dan kirim datanya blom ditindaklanjuti yaa. Pdhl bocor lho yaa,halo admin rumah laporan kirim data belum tindak lanjut .,"['halo', 'admin', 'rumah', 'laporan', 'kirim', 'data', 'belum', 'tindak', 'lanjut', '.']",halo admin rumah lapor kirim data belum tindak lanjut .,Pelayanan,Lainnya,0.37229498193900634
27314,Hallo min kok rumah saya yg saya laporan dan kirim datanya blom ditindaklanjuti yaa. Pdhl bocor lho yaa,padahal bocor loh,"['padahal', 'bocor', 'loh']",padahal bocor loh,Kebocoran,Pelayanan,0.5584751257899051
27315,"@triambar_26 Selamat malam Pak Triambar, mohon maaf atas ketidaknyamanannya. Akan segera kami tindaklanjuti . Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","selamat malam triambar , mohon maaf ketidaknyamanan .","['selamat', 'malam', 'triambar', ',', 'mohon', 'maaf', 'ketidaknyamanan', '.']","selamat malam triambar , mohon maaf ketidaknyamanan .",Lainnya,Lainnya,0.6079324930016846
27315,"@triambar_26 Selamat malam Pak Triambar, mohon maaf atas ketidaknyamanannya. Akan segera kami tindaklanjuti . Untuk respon cepat pengaduan dapat melalui aplikasi CIS Pdam yang dapat diunduh di playstore, atau appstore. Terimakasih -G","akan tindak lanjut . respon cepat pengaduan melalui aplikasi cis pdam unduh playstore , appstore . terima kasih ga","['akan', 'tindak', 'lanjut', '.', 'respon', 'cepat', 'pengaduan', 'melalui', 'aplikasi', 'cis', 'pdam', 'unduh', 'playstore', ',', 'appstore', '.', 'terima', 'kasih', 'ga']","akan tindak lanjut . respon cepat adu lalu aplikasi cis pdam unduh playstore , appstore . terima kasih ga",Pelayanan,Pelayanan,0.9426392686485981
27319,Air dirumah saya mati sudah 1 hari saya minta tangki tapi gak dikirim tolonglah,air rumah mati sudah tangki,"['air', 'rumah', 'mati', 'sudah', 'tangki']",air rumah mati sudah tangki,Air Tidak Mengalir,Air Tidak Mengalir,0.5468101932340106
27319,Air dirumah saya mati sudah 1 hari saya minta tangki tapi gak dikirim tolonglah,tapi tidak kirim,"['tapi', 'tidak', 'kirim']",tapi tidak kirim,Lainnya,Lainnya,0.5345597780410899
27324,"Sidosermo udh beberapa hari jam segini ga ngalir""lho. Pdhl bayar lancar jaya. Masak iya harus nungu siang baru bisa ngalir. Nanti macet lagi sore",sidosermo sudah jam segini ga mengalir loh .,"['sidosermo', 'sudah', 'jam', 'segini', 'ga', 'mengalir', 'loh', '.']",sidosermo sudah jam gin ga alir loh .,Air Tidak Mengalir,Air Tidak Mengalir,0.4994997573696997
27324,"Sidosermo udh beberapa hari jam segini ga ngalir""lho. Pdhl bayar lancar jaya. Masak iya harus nungu siang baru bisa ngalir. Nanti macet lagi sore",padahal bayar lancar jaya . masak harus tunggu siang baru mengalir . macet sore,"['padahal', 'bayar', 'lancar', 'jaya', '.', 'masak', 'harus', 'tunggu', 'siang', 'baru', 'mengalir', '.', 'macet', 'sore']",padahal bayar lancar jaya . masak harus tunggu siang baru alir . macet sore,Harga,Lainnya,0.3387967269585593
27334,"Min nenekku dapat undian mesin cuci bener ga?, soalle cuman surat seng dateng pdhl ga merasa ikut undian","admin undian mesin cuci benar ga ? , cuman surat datang","['admin', 'undian', 'mesin', 'cuci', 'benar', 'ga', '?', ',', 'cuman', 'surat', 'datang']","admin undi mesin cuci benar ga ? , cuman surat datang",Lainnya,Lainnya,0.434826754798757
27334,"Min nenekku dapat undian mesin cuci bener ga?, soalle cuman surat seng dateng pdhl ga merasa ikut undian",padahal ga undian,"['padahal', 'ga', 'undian']",padahal ga undi,Lainnya,Lainnya,0.47985501368585676
27338,"Kak, kami Idpel 2136758 sudah melakukan catat meter mandiri tapi kenapa kok tagihan tidak bisa update, pemakaian masih tertulis 5 meter kubik, khawatir nya cuma bayar abonemen jadinya. Sehingga tagihan bulan berikutnya bisa sangat tinggi, mohon dibantu","kakak , id pelanggan sudah melakukan catat meter mandiri","['kakak', ',', 'id', 'pelanggan', 'sudah', 'melakukan', 'catat', 'meter', 'mandiri']","kakak , id langgan sudah laku catat meter mandiri",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.48269130538051014
27338,"Kak, kami Idpel 2136758 sudah melakukan catat meter mandiri tapi kenapa kok tagihan tidak bisa update, pemakaian masih tertulis 5 meter kubik, khawatir nya cuma bayar abonemen jadinya. Sehingga tagihan bulan berikutnya bisa sangat tinggi, mohon dibantu","tapi tagihan tidak pembaruan , pemakaian tertulis meter kubik , khawatir nya bayar abonemen . tagihan berikutnya sangat , mohon bantu","['tapi', 'tagihan', 'tidak', 'pembaruan', ',', 'pemakaian', 'tertulis', 'meter', 'kubik', ',', 'khawatir', 'nya', 'bayar', 'abonemen', '.', 'tagihan', 'berikutnya', 'sangat', ',', 'mohon', 'bantu']","tapi tagih tidak baru , pakai tulis meter kubik , khawatir nya bayar abonemen . tagih ikut sangat , mohon bantu",Harga,Meteran (Macet/Bermasalah),0.32840236340479967
27348,"Hallo.. saya ada kendala catat meter mandiri di aplikasi CIS , saya cek jadwal tertera tgl 16-18 , tetapi di aplikasi muncul info (tidak sesuai jadwal pencatatan) . Mohon info ya","halo . ada kendala catat meter mandiri aplikasi cis , cek jadwal tertera tanggal ,","['halo', '.', 'ada', 'kendala', 'catat', 'meter', 'mandiri', 'aplikasi', 'cis', ',', 'cek', 'jadwal', 'tertera', 'tanggal', ',']","halo . ada kendala catat meter mandiri aplikasi cis , cek jadwal tera tanggal ,",Pemakaian,Pelayanan,0.6053086134205198
27348,"Hallo.. saya ada kendala catat meter mandiri di aplikasi CIS , saya cek jadwal tertera tgl 16-18 , tetapi di aplikasi muncul info (tidak sesuai jadwal pencatatan) . Mohon info ya",tetapi aplikasi muncul informasi tidak jadwal pencatatan . mohon informasi,"['tetapi', 'aplikasi', 'muncul', 'informasi', 'tidak', 'jadwal', 'pencatatan', '.', 'mohon', 'informasi']",tetapi aplikasi muncul informasi tidak jadwal catat . mohon informasi,Pelayanan,Pelayanan,0.3988551315276834
27357,@pdamsuryasembada apakah ada konfirmasi yang lebih detil semisal jam berapa air akan menyala? Layanan call center air gratis apakah tersedia 24 jam? Lalu berapa lama bisa dikirimkan? 1 tangki untuk 1 rumah atau 1 RT?,ada konfirmasi lebih detil jam air,"['ada', 'konfirmasi', 'lebih', 'detil', 'jam', 'air']",ada konfirmasi lebih detil jam air,Pelayanan,Pelayanan,0.3228559109599955
27357,@pdamsuryasembada apakah ada konfirmasi yang lebih detil semisal jam berapa air akan menyala? Layanan call center air gratis apakah tersedia 24 jam? Lalu berapa lama bisa dikirimkan? 1 tangki untuk 1 rumah atau 1 RT?,akan menyala ? layanan call center air gratis tersedia jam ?,"['akan', 'menyala', '?', 'layanan', 'call', 'center', 'air', 'gratis', 'tersedia', 'jam', '?']",akan nyala ? layan call center air gratis sedia jam ?,Pelayanan,Pelayanan,0.35346738853890414
27357,@pdamsuryasembada apakah ada konfirmasi yang lebih detil semisal jam berapa air akan menyala? Layanan call center air gratis apakah tersedia 24 jam? Lalu berapa lama bisa dikirimkan? 1 tangki untuk 1 rumah atau 1 RT?,lalu lama kirim ? tangki rumah ?,"['lalu', 'lama', 'kirim', '?', 'tangki', 'rumah', '?']",lalu lama kirim ? tangki rumah ?,Lainnya,Lainnya,0.5480447447523379
27365,@pdamsuryasembada Untuk Siwalankerto Utara II sampai sore ini belum selesai. Padahal yg Lain sudah selesai. Kapan ditindaklanjuti untuk yang di Siwalankerto Utara II. Kasusnya sama dgn tempat lain Box Culvert. tapi bedanya masih belum selesai sampai saat ini,siwalankerto utara sampai sore belum selesai .,"['siwalankerto', 'utara', 'sampai', 'sore', 'belum', 'selesai', '.']",siwalankerto utara sampai sore belum selesai .,Air Tidak Mengalir,Air Tidak Mengalir,0.5974748537858674
27365,@pdamsuryasembada Untuk Siwalankerto Utara II sampai sore ini belum selesai. Padahal yg Lain sudah selesai. Kapan ditindaklanjuti untuk yang di Siwalankerto Utara II. Kasusnya sama dgn tempat lain Box Culvert. tapi bedanya masih belum selesai sampai saat ini,padahal sudah selesai . kapan tindak lanjut siwalankerto utara . kasus kotak culvert .,"['padahal', 'sudah', 'selesai', '.', 'kapan', 'tindak', 'lanjut', 'siwalankerto', 'utara', '.', 'kasus', 'kotak', 'culvert', '.']",padahal sudah selesai . kapan tindak lanjut siwalankerto utara . kasus kotak culvert .,Pelayanan,Pelayanan,0.32548626453537605
27365,@pdamsuryasembada Untuk Siwalankerto Utara II sampai sore ini belum selesai. Padahal yg Lain sudah selesai. Kapan ditindaklanjuti untuk yang di Siwalankerto Utara II. Kasusnya sama dgn tempat lain Box Culvert. tapi bedanya masih belum selesai sampai saat ini,tapi beda belum selesai sampai,"['tapi', 'beda', 'belum', 'selesai', 'sampai']",tapi beda belum selesai sampai,Air Tidak Mengalir,Air Tidak Mengalir,0.5553924176922171
27401,"Apresiasi banget buat PDAM kota Surabaya atas kinerjanya yg cpt dan kuwota air terpenuhi jarang mati tp hanya kualitas air yg hrs di tingkatkan, maju trs PDAM Surabaya ttp semangat bravo 👌🤗",apresiasi sekali pdam kota surabaya kinerja cepat kuota air terpenuhi jarang mati,"['apresiasi', 'sekali', 'pdam', 'kota', 'surabaya', 'kinerja', 'cepat', 'kuota', 'air', 'terpenuhi', 'jarang', 'mati']",apresiasi sekali pdam kota surabaya kerja cepat kuota air penuh jarang mati,Lainnya,Lainnya,0.4569442028773667
27401,"Apresiasi banget buat PDAM kota Surabaya atas kinerjanya yg cpt dan kuwota air terpenuhi jarang mati tp hanya kualitas air yg hrs di tingkatkan, maju trs PDAM Surabaya ttp semangat bravo 👌🤗","tapi kualitas air harus , maju pdam surabaya tetap semangat bravo","['tapi', 'kualitas', 'air', 'harus', ',', 'maju', 'pdam', 'surabaya', 'tetap', 'semangat', 'bravo']","tapi kualitas air harus , maju pdam surabaya tetap semangat bravo",Lainnya,Lainnya,0.4828210587231785
27409,Saya heran sm Pemkot Surabaya kerja nya sekarang seperti asal2an. Jalan di aspal di obarak Abrik. Sama hal di Manukan taman di buat pohon di tebang akibatnya semua taman rusak. Saya tidak menyalahkan PDAM tp sangat kecewa dengan kinerja walikota yg tidak pernah memantau langsung. Beda jaman Bu risma,heran pemerintah kota surabaya kerja nya sekarang asalan . jalan asli,"['heran', 'pemerintah', 'kota', 'surabaya', 'kerja', 'nya', 'sekarang', 'asalan', '.', 'jalan', 'asli']",heran perintah kota surabaya kerja nya sekarang asal . jalan asli,Lainnya,Lainnya,0.30591407560330713
27409,Saya heran sm Pemkot Surabaya kerja nya sekarang seperti asal2an. Jalan di aspal di obarak Abrik. Sama hal di Manukan taman di buat pohon di tebang akibatnya semua taman rusak. Saya tidak menyalahkan PDAM tp sangat kecewa dengan kinerja walikota yg tidak pernah memantau langsung. Beda jaman Bu risma,tetapi palsu ubrak-abrik . manukan taman pohon tebang akibatnya taman rusak . tidak menyalahkan pdam,"['tetapi', 'palsu', 'ubrak-abrik', '.', 'manukan', 'taman', 'pohon', 'tebang', 'akibatnya', 'taman', 'rusak', '.', 'tidak', 'menyalahkan', 'pdam']",tetapi palsu ubrak-abrik . manuk taman pohon tebang akibat taman rusak . tidak salah pdam,Lainnya,Air Tidak Mengalir,0.3575681635793093
27409,Saya heran sm Pemkot Surabaya kerja nya sekarang seperti asal2an. Jalan di aspal di obarak Abrik. Sama hal di Manukan taman di buat pohon di tebang akibatnya semua taman rusak. Saya tidak menyalahkan PDAM tp sangat kecewa dengan kinerja walikota yg tidak pernah memantau langsung. Beda jaman Bu risma,tapi sangat kecewa kinerja walikota tidak memantau . beda jaman bu,"['tapi', 'sangat', 'kecewa', 'kinerja', 'walikota', 'tidak', 'memantau', '.', 'beda', 'jaman', 'bu']",tapi sangat kecewa kerja walikota tidak pantau . beda jaman bu,Lainnya,Lainnya,0.36987649200338313
27462,"Tolong ya jam segini biasanya air udah bisa naik,kenapa ini belum naik2 juga. Pdhl kl diluar itu keluar besar 😢. Daerah Tapsir","jam segini air sudah naik , belum naik .","['jam', 'segini', 'air', 'sudah', 'naik', ',', 'belum', 'naik', '.']","jam gin air sudah naik , belum naik .",Air Tidak Mengalir,Harga,0.4332781440305108
27462,"Tolong ya jam segini biasanya air udah bisa naik,kenapa ini belum naik2 juga. Pdhl kl diluar itu keluar besar 😢. Daerah Tapsir",padahal keluar besar . daerah tapak siring,"['padahal', 'keluar', 'besar', '.', 'daerah', 'tapak', 'siring']",padahal keluar besar . daerah tapak siring,Air Tidak Mengalir,Air Tidak Mengalir,0.6655057286042809
27499,Terima kasih pak airnya SDH lancar..tapi tetap kecil Kla pada jam2 ..5 pagi sampai jam 12 siang kecil banget...PKL 15.30 SD 19.00 kecil lagi.,terima kasih air sudah lancar .,"['terima', 'kasih', 'air', 'sudah', 'lancar', '.']",terima kasih air sudah lancar .,Air Tidak Mengalir,Air Tidak Mengalir,0.6778795414551004
27499,Terima kasih pak airnya SDH lancar..tapi tetap kecil Kla pada jam2 ..5 pagi sampai jam 12 siang kecil banget...PKL 15.30 SD 19.00 kecil lagi.,tapi tetap kecil jam . pagi sampai jam siang kecil sekali . pkl . sd . kecil .,"['tapi', 'tetap', 'kecil', 'jam', '.', 'pagi', 'sampai', 'jam', 'siang', 'kecil', 'sekali', '.', 'pkl', '.', 'sd', '.', 'kecil', '.']",tapi tetap kecil jam . pagi sampai jam siang kecil sekali . pkl . sd . kecil .,Air Tidak Mengalir,Air Tidak Mengalir,0.4025446277635952
27501,"Min kenapa penangananya lama banget sih ... kan setiap akun biasanya ada yang fokus akun untuk bales"" tapi kenapa balesnya lama sekali ... katanya mudah kalau dari rumah tpi kenapa lama banget",admin penanganan lama sekali sih . kan akun ada fokus akun balas,"['admin', 'penanganan', 'lama', 'sekali', 'sih', '.', 'kan', 'akun', 'ada', 'fokus', 'akun', 'balas']",admin tangan lama sekali sih . kan akun ada fokus akun balas,Lainnya,Lainnya,0.34982625995114547
27501,"Min kenapa penangananya lama banget sih ... kan setiap akun biasanya ada yang fokus akun untuk bales"" tapi kenapa balesnya lama sekali ... katanya mudah kalau dari rumah tpi kenapa lama banget",tapi balas lama sekali . katanya mudah rumah,"['tapi', 'balas', 'lama', 'sekali', '.', 'katanya', 'mudah', 'rumah']",tapi balas lama sekali . kata mudah rumah,Lainnya,Lainnya,0.5171381734023051
27501,"Min kenapa penangananya lama banget sih ... kan setiap akun biasanya ada yang fokus akun untuk bales"" tapi kenapa balesnya lama sekali ... katanya mudah kalau dari rumah tpi kenapa lama banget",tapi lama sekali,"['tapi', 'lama', 'sekali']",tapi lama sekali,Lainnya,Lainnya,0.8329449142542984
27508,Retribusi kebersihan naik 11ribu padahal dulu gak sampai 11 ribu .minta tlg di penjelasan nya dan bisa disosialisasi kan  masyarakat surabaya,retribusi kebersihan naik,"['retribusi', 'kebersihan', 'naik']",retribusi bersih naik,Harga,Harga,0.7462236252807848
27508,Retribusi kebersihan naik 11ribu padahal dulu gak sampai 11 ribu .minta tlg di penjelasan nya dan bisa disosialisasi kan  masyarakat surabaya,padahal tidak sampai . penjelasan nya sosialisasi kan masyarakat surabaya,"['padahal', 'tidak', 'sampai', '.', 'penjelasan', 'nya', 'sosialisasi', 'kan', 'masyarakat', 'surabaya']",padahal tidak sampai . jelas nya sosialisasi kan masyarakat surabaya,Lainnya,Lainnya,0.5127966329995275
27517,Kak mohon info biaya pemasangan PDAM di daerah menganti Gresik ... Biaya nya berapa trus ada diskon apa nggak,kakak mohon informasi biaya pemasangan pdam daerah menganti gresik . biaya nya,"['kakak', 'mohon', 'informasi', 'biaya', 'pemasangan', 'pdam', 'daerah', 'menganti', 'gresik', '.', 'biaya', 'nya']",kakak mohon informasi biaya pasang pdam daerah anti gresik . biaya nya,Pemasangan,Pemasangan,0.5555944738474368
